id,plot_id,crop,season,sown_date,harvest_date,expected_yield,actual_yield,status
589,371,groundnut,kharif,2026-06-09 00:00:00,,1380.7,,P
590,25,sugarcane,kharif,2024-07-23 00:00:00,2024-12-19 00:00:00,84824.1,1074575.1,H
591,71,onion,rabi,2023-10-11 00:00:00,2024-01-28 00:00:00,17214.6,178200.9,H
592,212,sunflower,rabi,2025-10-19 00:00:00,2026-02-26 00:00:00,1258.1,1155.3,H
593,375,sunflower,rabi,2023-11-25 00:00:00,2024-03-22 00:00:00,1276.1,5760.4,H
594,125,cotton,kharif,2023-07-02 00:00:00,2023-11-02 00:00:00,1537.1,1123.0,H
595,97,sunflower,rabi,2024-10-27 00:00:00,2025-03-13 00:00:00,1294.2,1692.0,H
596,160,sunflower,rabi,2025-10-05 00:00:00,2026-01-27 00:00:00,1350.0,22916.8,H
597,318,chickpea,rabi,2025-10-03 00:00:00,2026-01-28 00:00:00,1367.7,26439.4,H
598,296,wheat,rabi,2025-10-24 00:00:00,2026-02-08 00:00:00,2858.7,966.6,H
599,15,sunflower,summer,2024-03-04 00:00:00,2024-07-02 00:00:00,1050.3,11573.8,H
600,258,jowar,rabi,2023-11-09 00:00:00,2024-03-11 00:00:00,2110.4,1406.9,H
601,217,cotton,kharif,2024-07-06 00:00:00,2024-12-01 00:00:00,1679.0,1153.6,H
602,56,paddy,kharif,2023-06-04 00:00:00,2023-09-25 00:00:00,4697.8,5013.2,H
603,273,wheat,rabi,2024-11-13 00:00:00,2025-03-18 00:00:00,2729.2,12542.1,H
604,138,sunflower,rabi,2024-10-12 00:00:00,2025-03-01 00:00:00,1123.7,6850.0,H
605,49,maize,rabi,2026-11-28 00:00:00,,5068.7,,P
606,162,wheat,rabi,2024-11-15 00:00:00,2025-03-04 00:00:00,3529.9,1693.7,H
607,11,maize,rabi,2023-10-22 00:00:00,2024-03-18 00:00:00,6082.6,14288.5,H
608,299,paddy,rabi,2024-11-04 00:00:00,2025-02-14 00:00:00,4601.8,97368.9,H
609,428,cotton,kharif,2024-06-04 00:00:00,2024-10-11 00:00:00,1964.1,2129.7,H
610,180,chickpea,rabi,2026-11-09 00:00:00,,1382.7,,P
611,424,groundnut,summer,2026-03-17 00:00:00,2026-07-10 00:00:00,1414.1,4178.4,H
612,11,maize,rabi,2024-10-12 00:00:00,2025-02-20 00:00:00,4726.0,9754.2,H
613,221,groundnut,kharif,2026-06-07 00:00:00,,1666.6,,P
614,141,chickpea,rabi,2025-10-09 00:00:00,2026-03-01 00:00:00,1336.5,2441.6,H
615,142,sugarcane,kharif,2023-07-27 00:00:00,2023-12-23 00:00:00,69177.3,1213457.5,H
616,406,groundnut,summer,2023-02-16 00:00:00,2023-05-21 00:00:00,1583.8,5533.6,H
617,320,chickpea,rabi,2024-11-10 00:00:00,2025-02-22 00:00:00,1525.9,1413.6,F
618,145,onion,kharif,2023-07-10 00:00:00,2023-10-28 00:00:00,15665.5,68950.1,H
619,129,maize,rabi,2024-10-03 00:00:00,2025-02-25 00:00:00,5121.6,76064.4,H
620,300,wheat,rabi,2024-10-16 00:00:00,2025-02-15 00:00:00,2866.3,31399.3,H
621,205,wheat,rabi,2024-11-06 00:00:00,2025-03-22 00:00:00,3040.3,1601.3,H
622,72,cotton,kharif,2024-07-18 00:00:00,,1692.6,,A
623,291,sunflower,rabi,2025-11-04 00:00:00,2026-02-20 00:00:00,1209.6,2024.3,H
624,351,groundnut,summer,2024-03-15 00:00:00,2024-07-04 00:00:00,1821.5,35518.4,H
625,14,jowar,rabi,2024-11-26 00:00:00,2025-03-21 00:00:00,2457.8,35400.3,H
626,290,sugarcane,kharif,2025-06-13 00:00:00,2025-11-12 00:00:00,66439.3,45017.4,H
627,236,paddy,kharif,2023-07-27 00:00:00,2023-12-25 00:00:00,3704.9,78099.0,H
628,290,sunflower,summer,2023-02-24 00:00:00,2023-06-21 00:00:00,1286.2,65.6,F
629,74,chickpea,rabi,2024-10-22 00:00:00,2025-03-11 00:00:00,1547.9,14573.3,H
630,4,sunflower,rabi,2023-10-01 00:00:00,2024-01-18 00:00:00,1237.4,1916.1,H
631,105,wheat,rabi,2023-11-13 00:00:00,2024-02-24 00:00:00,3496.2,5889.4,H
632,95,cotton,kharif,2025-07-28 00:00:00,2025-12-27 00:00:00,1863.3,30542.5,H
633,95,maize,kharif,2024-06-16 00:00:00,2024-11-03 00:00:00,5153.6,98668.2,H
634,253,groundnut,summer,2025-03-23 00:00:00,2025-06-22 00:00:00,1582.7,11107.4,H
635,146,sunflower,rabi,2025-11-01 00:00:00,2026-03-18 00:00:00,1129.0,1598.0,H
636,318,sunflower,rabi,2024-10-15 00:00:00,2025-03-10 00:00:00,1185.0,1493.2,F
637,257,chickpea,rabi,2024-11-17 00:00:00,2025-03-01 00:00:00,1263.3,2005.5,H
638,289,groundnut,summer,2026-02-09 00:00:00,,1803.3,,A
639,430,sunflower,summer,2025-02-19 00:00:00,2025-06-16 00:00:00,1299.1,15473.5,H
640,166,onion,rabi,2025-11-03 00:00:00,2026-02-13 00:00:00,13741.7,185782.2,H
641,341,wheat,rabi,2026-11-11 00:00:00,,2850.3,,P
642,396,cotton,kharif,2024-07-25 00:00:00,,2028.1,,A
643,129,wheat,rabi,2026-10-15 00:00:00,,2983.1,,P
644,324,paddy,kharif,2024-06-23 00:00:00,2024-11-08 00:00:00,4045.8,68165.7,H
645,103,cotton,kharif,2025-07-22 00:00:00,2025-11-27 00:00:00,1651.8,1399.9,H
646,271,cotton,kharif,2025-06-21 00:00:00,2025-11-20 00:00:00,1582.0,149.5,F
647,3,groundnut,summer,2025-02-11 00:00:00,2025-05-18 00:00:00,1687.5,5804.8,H
648,271,sunflower,rabi,2024-11-17 00:00:00,2025-03-19 00:00:00,1148.3,1664.4,H
649,411,wheat,rabi,2025-11-28 00:00:00,2026-03-12 00:00:00,3164.3,13450.4,H
650,52,wheat,rabi,2024-10-20 00:00:00,2025-03-03 00:00:00,2942.8,22527.2,H
651,425,sugarcane,kharif,2026-07-03 00:00:00,,86692.5,,P
652,148,wheat,rabi,2025-11-13 00:00:00,2026-04-01 00:00:00,2687.7,2900.8,H
653,242,sugarcane,kharif,2023-07-14 00:00:00,2023-11-17 00:00:00,70992.0,293579.9,H
654,105,chickpea,rabi,2026-10-08 00:00:00,,1220.6,,P
655,289,onion,kharif,2024-06-14 00:00:00,2024-11-09 00:00:00,17148.6,41113.9,H
656,246,maize,rabi,2026-10-04 00:00:00,,5494.4,,P
657,116,groundnut,summer,2025-03-26 00:00:00,2025-07-03 00:00:00,1370.3,793.9,F
658,416,cotton,kharif,2026-06-18 00:00:00,,1558.2,,P
659,393,jowar,rabi,2025-11-18 00:00:00,2026-03-06 00:00:00,2123.2,12230.4,H
660,189,groundnut,kharif,2024-07-02 00:00:00,2024-11-04 00:00:00,1471.4,1034.6,H
661,383,chickpea,rabi,2023-10-27 00:00:00,2024-02-07 00:00:00,1222.2,441.6,H
662,23,groundnut,summer,2025-02-10 00:00:00,2025-05-14 00:00:00,1650.9,15165.8,H
663,40,wheat,rabi,2025-10-16 00:00:00,2026-03-10 00:00:00,3318.8,56732.1,H
664,113,sunflower,summer,2024-03-28 00:00:00,2024-07-06 00:00:00,1209.7,12227.5,H
665,258,wheat,rabi,2024-11-23 00:00:00,,3087.2,,A
666,71,chickpea,rabi,2024-10-04 00:00:00,2025-02-04 00:00:00,1494.5,9080.7,H
667,121,sunflower,summer,2023-02-16 00:00:00,2023-05-14 00:00:00,1117.3,2441.4,H
668,44,paddy,rabi,2025-11-16 00:00:00,2026-02-25 00:00:00,4657.1,34169.1,H
669,106,jowar,rabi,2026-11-18 00:00:00,,2515.5,,P
670,17,chickpea,rabi,2023-11-27 00:00:00,2024-03-22 00:00:00,1530.3,2626.1,H
671,175,onion,rabi,2025-10-26 00:00:00,2026-02-09 00:00:00,16255.8,216465.8,H
672,148,chickpea,rabi,2025-11-06 00:00:00,2026-03-10 00:00:00,1386.3,1632.6,H
673,8,sugarcane,kharif,2023-06-25 00:00:00,2023-11-16 00:00:00,73222.3,62448.5,H
674,141,groundnut,summer,2026-03-26 00:00:00,2026-06-19 00:00:00,1419.7,2222.6,H
675,136,maize,rabi,2025-10-15 00:00:00,2026-01-23 00:00:00,5444.6,21321.6,H
676,433,chickpea,rabi,2025-10-19 00:00:00,2026-02-01 00:00:00,1306.1,15667.3,H
677,33,sunflower,rabi,2024-11-09 00:00:00,2025-03-20 00:00:00,1065.8,495.9,H
678,317,paddy,kharif,2023-06-06 00:00:00,2023-11-06 00:00:00,4208.5,49151.8,H
679,284,cotton,kharif,2026-07-09 00:00:00,,1896.3,,P
680,440,groundnut,kharif,2025-06-12 00:00:00,2025-10-06 00:00:00,1397.2,1743.2,H
681,122,cotton,kharif,2025-07-27 00:00:00,,1897.7,,A
682,219,sugarcane,kharif,2023-07-20 00:00:00,2023-12-27 00:00:00,74730.7,301492.1,H
683,192,sunflower,summer,2025-02-06 00:00:00,2025-05-25 00:00:00,1036.1,3430.0,H
684,14,wheat,rabi,2024-11-07 00:00:00,2025-03-11 00:00:00,3407.6,8975.4,F
685,196,wheat,rabi,2024-11-18 00:00:00,2025-04-13 00:00:00,2747.8,16354.0,H
686,311,sunflower,summer,2024-03-07 00:00:00,2024-06-18 00:00:00,1348.0,26186.6,H
687,186,cotton,kharif,2024-06-23 00:00:00,2024-10-26 00:00:00,1770.3,20155.2,H
688,41,groundnut,kharif,2024-07-20 00:00:00,2024-11-21 00:00:00,1575.5,1358.4,H
689,424,maize,kharif,2025-06-20 00:00:00,2025-10-24 00:00:00,5988.2,12332.6,H
690,210,jowar,rabi,2025-11-21 00:00:00,2026-04-19 00:00:00,2182.6,1850.0,H
691,86,wheat,rabi,2024-11-24 00:00:00,2025-03-10 00:00:00,2752.6,570.2,F
692,354,maize,kharif,2024-07-14 00:00:00,2024-11-23 00:00:00,4885.3,51012.5,H
693,151,wheat,rabi,2024-10-24 00:00:00,2025-02-03 00:00:00,2703.6,18244.0,H
694,210,sunflower,summer,2024-03-23 00:00:00,2024-06-24 00:00:00,1284.0,1173.1,H
695,420,chickpea,rabi,2024-10-19 00:00:00,2025-03-05 00:00:00,1345.3,7514.0,H
696,225,maize,rabi,2023-10-10 00:00:00,2024-02-18 00:00:00,5237.8,63071.1,H
697,297,chickpea,rabi,2024-11-13 00:00:00,2025-03-13 00:00:00,1508.1,10775.2,H
698,377,cotton,kharif,2025-07-19 00:00:00,2025-12-15 00:00:00,1699.8,3730.0,H
699,148,sugarcane,kharif,2025-06-06 00:00:00,2025-10-12 00:00:00,88277.4,129065.8,H
700,55,cotton,kharif,2024-06-07 00:00:00,2024-10-30 00:00:00,1982.9,2712.0,H
701,21,chickpea,rabi,2023-11-27 00:00:00,2024-03-07 00:00:00,1345.2,4442.0,H
702,219,sunflower,rabi,2025-11-04 00:00:00,2026-03-29 00:00:00,1274.3,4074.3,H
703,222,sunflower,summer,2023-02-09 00:00:00,2023-05-12 00:00:00,1368.6,16865.1,H
704,114,wheat,rabi,2024-11-09 00:00:00,2025-03-18 00:00:00,3221.5,43018.2,H
705,362,groundnut,kharif,2025-06-23 00:00:00,2025-11-30 00:00:00,1610.2,1380.0,H
706,429,paddy,kharif,2024-06-19 00:00:00,2024-10-31 00:00:00,4668.9,30172.4,H
707,241,maize,rabi,2024-11-10 00:00:00,2025-02-26 00:00:00,5002.6,92104.1,H
708,439,cotton,kharif,2025-06-16 00:00:00,2025-11-08 00:00:00,1860.1,24710.5,H
709,353,sugarcane,kharif,2026-06-21 00:00:00,,77631.1,,P
710,337,maize,rabi,2024-11-22 00:00:00,2025-04-02 00:00:00,5483.9,53042.7,H
711,279,sunflower,summer,2023-02-04 00:00:00,2023-05-18 00:00:00,1171.1,5751.1,H
712,218,wheat,rabi,2025-11-22 00:00:00,2026-03-09 00:00:00,2958.2,31687.9,H
713,248,sunflower,summer,2026-02-01 00:00:00,2026-05-15 00:00:00,1116.5,4822.8,H
714,210,paddy,rabi,2024-11-14 00:00:00,2025-03-19 00:00:00,4589.4,3457.7,H
715,28,sugarcane,kharif,2026-06-11 00:00:00,,85453.5,,P
716,158,sunflower,summer,2024-02-18 00:00:00,2024-05-26 00:00:00,1300.6,1805.8,H
717,313,groundnut,kharif,2025-06-24 00:00:00,,1745.2,,A
718,361,groundnut,summer,2025-02-21 00:00:00,2025-05-20 00:00:00,1609.0,3075.7,H
719,81,chickpea,rabi,2026-10-10 00:00:00,,1572.5,,P
720,170,jowar,rabi,2025-10-01 00:00:00,2026-01-11 00:00:00,2648.7,13924.3,H
721,257,jowar,rabi,2023-10-10 00:00:00,2024-02-06 00:00:00,2057.5,3320.3,H
722,18,sugarcane,kharif,2025-07-05 00:00:00,2025-12-14 00:00:00,83628.3,625844.5,H
723,38,chickpea,rabi,2023-10-24 00:00:00,2024-03-06 00:00:00,1444.0,9367.0,H
724,406,jowar,rabi,2025-11-26 00:00:00,2026-03-26 00:00:00,2346.1,5778.7,H
725,235,cotton,kharif,2024-07-13 00:00:00,2024-11-18 00:00:00,1761.9,26828.5,H
726,143,sunflower,summer,2026-02-13 00:00:00,2026-05-10 00:00:00,1377.5,1380.6,H
727,391,chickpea,rabi,2025-10-19 00:00:00,2026-01-28 00:00:00,1356.9,880.6,H
728,289,wheat,rabi,2024-10-26 00:00:00,,3542.5,,A
729,87,cotton,kharif,2025-06-03 00:00:00,2025-09-30 00:00:00,1747.7,5329.5,H
730,430,onion,kharif,2023-07-09 00:00:00,2023-11-22 00:00:00,15095.0,182487.5,H
731,165,onion,rabi,2023-11-23 00:00:00,2024-03-15 00:00:00,17224.2,287745.4,H
732,161,cotton,kharif,2025-07-17 00:00:00,2025-12-09 00:00:00,1993.7,2442.2,H
733,54,jowar,rabi,2025-10-25 00:00:00,2026-02-02 00:00:00,2156.7,10223.2,H
734,225,wheat,rabi,2025-11-06 00:00:00,2026-03-26 00:00:00,3381.9,37956.6,H
735,281,jowar,rabi,2023-11-04 00:00:00,2024-03-10 00:00:00,2756.9,16519.0,H
736,139,chickpea,rabi,2025-11-19 00:00:00,2026-04-09 00:00:00,1259.7,7368.2,H
737,412,onion,rabi,2025-11-16 00:00:00,2026-03-25 00:00:00,14611.0,8481.3,H
738,437,maize,kharif,2025-07-01 00:00:00,2025-11-08 00:00:00,5361.9,18197.3,H
739,3,sugarcane,kharif,2024-06-18 00:00:00,,74046.2,,A
740,240,onion,kharif,2023-07-21 00:00:00,2023-12-13 00:00:00,17840.0,74799.1,H
741,99,sugarcane,kharif,2025-07-12 00:00:00,2025-12-08 00:00:00,84247.5,220440.7,H
742,329,cotton,kharif,2025-06-04 00:00:00,2025-11-07 00:00:00,1646.9,9108.0,H
743,65,chickpea,rabi,2024-11-26 00:00:00,2025-04-22 00:00:00,1556.0,11266.3,H
744,87,paddy,kharif,2024-06-26 00:00:00,2024-11-22 00:00:00,3754.6,13672.2,H
745,166,wheat,rabi,2024-11-14 00:00:00,2025-04-05 00:00:00,3073.7,56023.0,H
746,124,chickpea,rabi,2025-11-23 00:00:00,2026-04-02 00:00:00,1339.1,9891.2,H
747,41,onion,kharif,2024-07-23 00:00:00,2024-11-19 00:00:00,17631.4,14552.9,H
748,404,sugarcane,kharif,2025-07-21 00:00:00,2025-11-30 00:00:00,70465.5,1490381.3,H
749,395,groundnut,summer,2024-02-13 00:00:00,2024-05-31 00:00:00,1445.9,892.2,H
750,227,groundnut,kharif,2023-07-11 00:00:00,2023-11-04 00:00:00,1797.3,19513.2,H
751,7,onion,rabi,2023-11-21 00:00:00,2024-03-30 00:00:00,15511.8,89369.5,H
752,141,paddy,kharif,2026-07-20 00:00:00,,4142.6,,P
753,89,sunflower,rabi,2023-11-01 00:00:00,2024-03-19 00:00:00,1341.9,1944.8,H
754,446,maize,kharif,2025-06-02 00:00:00,,5726.8,,A
755,50,chickpea,rabi,2024-10-11 00:00:00,2025-03-03 00:00:00,1546.3,6253.7,H
756,301,groundnut,kharif,2026-07-14 00:00:00,,1680.5,,P
757,32,wheat,rabi,2025-10-24 00:00:00,2026-02-18 00:00:00,2713.1,25048.8,H
758,102,chickpea,rabi,2024-10-10 00:00:00,2025-02-04 00:00:00,1425.4,937.0,H
759,429,wheat,rabi,2023-10-03 00:00:00,2024-01-22 00:00:00,3313.5,27129.7,H
760,11,maize,kharif,2024-07-15 00:00:00,2024-11-07 00:00:00,6122.4,10161.9,H
761,349,cotton,kharif,2024-06-13 00:00:00,2024-11-15 00:00:00,1685.0,13516.9,H
762,212,cotton,kharif,2024-06-06 00:00:00,2024-10-12 00:00:00,1670.1,1314.7,H
763,182,onion,rabi,2024-11-27 00:00:00,2025-04-16 00:00:00,16897.8,290640.5,H
764,300,jowar,rabi,2025-10-23 00:00:00,2026-02-27 00:00:00,2289.8,31235.6,H
765,107,groundnut,summer,2023-02-09 00:00:00,2023-05-18 00:00:00,1584.5,1201.6,F
766,338,maize,rabi,2024-11-19 00:00:00,2025-03-19 00:00:00,5289.3,46795.9,H
767,18,groundnut,kharif,2026-07-28 00:00:00,,1436.2,,P
768,244,groundnut,summer,2026-02-06 00:00:00,2026-05-24 00:00:00,1507.0,17601.2,H
769,12,sunflower,summer,2025-03-24 00:00:00,2025-07-12 00:00:00,1190.5,4527.2,H
770,308,groundnut,summer,2026-03-10 00:00:00,2026-06-05 00:00:00,1826.0,1236.1,H
771,260,wheat,rabi,2025-11-19 00:00:00,2026-03-24 00:00:00,3186.6,3886.9,H
772,154,onion,kharif,2025-06-05 00:00:00,2025-11-04 00:00:00,15199.1,33412.0,H
773,159,maize,rabi,2025-11-06 00:00:00,2026-03-15 00:00:00,4676.4,84621.2,H
774,155,sugarcane,kharif,2024-06-28 00:00:00,2024-10-29 00:00:00,76515.2,176449.2,H
775,285,groundnut,kharif,2025-06-12 00:00:00,2025-10-06 00:00:00,1586.0,2714.3,H
776,242,jowar,rabi,2026-10-25 00:00:00,,2319.1,,P
777,163,maize,rabi,2024-11-27 00:00:00,2025-04-19 00:00:00,5880.1,23615.5,H
778,37,groundnut,summer,2026-02-08 00:00:00,2026-05-15 00:00:00,1728.6,5019.7,H
779,422,paddy,rabi,2023-10-05 00:00:00,2024-02-13 00:00:00,3806.8,1467.6,H
780,174,jowar,rabi,2025-10-10 00:00:00,2026-02-06 00:00:00,2318.5,2434.6,H
781,216,maize,kharif,2025-06-15 00:00:00,2025-11-23 00:00:00,4811.4,48026.0,H
782,442,jowar,rabi,2024-11-05 00:00:00,2025-03-21 00:00:00,2405.0,31030.4,H
783,335,jowar,rabi,2023-11-14 00:00:00,2024-03-09 00:00:00,2574.3,53190.7,H
784,231,chickpea,rabi,2025-11-28 00:00:00,2026-04-11 00:00:00,1598.1,1966.0,H
785,218,chickpea,rabi,2026-10-05 00:00:00,,1331.6,,P
786,363,onion,rabi,2024-11-14 00:00:00,2025-02-25 00:00:00,15830.9,6371.0,F
787,236,groundnut,kharif,2025-07-09 00:00:00,2025-11-23 00:00:00,1522.0,32041.5,H
788,278,sugarcane,kharif,2024-07-14 00:00:00,2024-11-02 00:00:00,76754.4,436745.8,H
789,58,groundnut,kharif,2025-07-08 00:00:00,,1400.3,,A
790,373,maize,rabi,2025-11-12 00:00:00,2026-03-21 00:00:00,5811.8,93245.0,H
791,428,chickpea,rabi,2023-10-11 00:00:00,2024-02-11 00:00:00,1206.1,1479.4,H
792,416,wheat,rabi,2025-10-11 00:00:00,2026-02-28 00:00:00,3331.8,3831.8,H
793,383,sugarcane,kharif,2025-06-26 00:00:00,2025-10-26 00:00:00,79658.9,37318.5,H
794,277,cotton,kharif,2024-07-07 00:00:00,2024-12-12 00:00:00,2035.2,7584.0,H
795,96,sugarcane,kharif,2025-07-06 00:00:00,2025-12-06 00:00:00,72967.0,58306.1,F
796,401,jowar,rabi,2024-11-15 00:00:00,2025-04-02 00:00:00,2609.0,33639.9,H
797,116,paddy,rabi,2024-10-20 00:00:00,2025-02-15 00:00:00,4487.5,12419.7,H
798,216,onion,rabi,2025-11-16 00:00:00,2026-03-31 00:00:00,13660.3,160432.7,H
799,228,maize,rabi,2026-11-07 00:00:00,,5826.2,,P
800,345,jowar,rabi,2025-10-22 00:00:00,2026-03-07 00:00:00,2736.8,10445.6,H
801,177,wheat,rabi,2026-11-10 00:00:00,,3333.3,,P
802,232,sunflower,rabi,2024-10-20 00:00:00,2025-02-19 00:00:00,1223.4,2079.3,H
803,385,sugarcane,kharif,2024-07-18 00:00:00,2024-11-13 00:00:00,75155.2,275787.9,H
804,203,cotton,kharif,2023-07-06 00:00:00,2023-12-18 00:00:00,1615.9,4880.9,H
805,206,chickpea,rabi,2024-10-14 00:00:00,2025-03-01 00:00:00,1307.1,925.6,H
806,341,groundnut,summer,2024-03-16 00:00:00,2024-07-08 00:00:00,1497.4,4984.2,H
807,448,maize,rabi,2024-10-18 00:00:00,2025-02-16 00:00:00,5933.8,38473.2,H
808,51,jowar,rabi,2025-11-07 00:00:00,2026-03-27 00:00:00,2060.9,12556.3,H
809,258,wheat,rabi,2023-11-20 00:00:00,2024-03-14 00:00:00,2789.8,1815.9,H
810,190,paddy,rabi,2025-10-28 00:00:00,2026-02-15 00:00:00,4146.8,5772.5,H
811,242,cotton,kharif,2024-07-03 00:00:00,2024-10-22 00:00:00,1641.8,7726.6,H
812,309,sunflower,rabi,2024-11-17 00:00:00,2025-04-07 00:00:00,1060.0,13658.5,H
813,82,cotton,kharif,2026-06-01 00:00:00,,1547.5,,P
814,347,jowar,rabi,2025-10-26 00:00:00,2026-03-01 00:00:00,2729.5,45309.7,H
815,367,onion,kharif,2025-07-27 00:00:00,2025-12-30 00:00:00,13887.0,68391.1,H
816,372,paddy,rabi,2025-11-14 00:00:00,2026-04-13 00:00:00,3726.3,3263.0,H
817,423,onion,kharif,2026-06-12 00:00:00,,16751.4,,P
818,73,cotton,kharif,2024-07-04 00:00:00,,1876.7,,A
819,364,sunflower,rabi,2024-11-10 00:00:00,2025-04-03 00:00:00,1180.1,3030.7,H
820,291,sugarcane,kharif,2024-06-17 00:00:00,2024-10-23 00:00:00,66907.0,115710.4,H
821,366,sugarcane,kharif,2026-06-19 00:00:00,,73430.9,,P
822,366,sunflower,summer,2024-02-05 00:00:00,2024-05-18 00:00:00,1329.3,9769.0,H
823,436,cotton,kharif,2024-06-09 00:00:00,2024-10-20 00:00:00,1919.4,21583.4,H
824,208,sunflower,rabi,2024-10-19 00:00:00,2025-02-28 00:00:00,1133.1,17266.8,H
825,249,maize,rabi,2024-11-13 00:00:00,,5778.4,,A
826,116,sugarcane,kharif,2024-06-09 00:00:00,2024-11-04 00:00:00,84505.5,259238.8,H
827,183,sunflower,summer,2025-02-27 00:00:00,2025-06-25 00:00:00,1343.3,893.3,H
828,17,jowar,rabi,2024-10-09 00:00:00,2025-02-21 00:00:00,2732.4,4185.2,H
829,41,paddy,rabi,2025-10-08 00:00:00,2026-02-01 00:00:00,4574.6,4724.7,H
830,440,cotton,kharif,2026-07-06 00:00:00,,2058.9,,P
831,137,chickpea,rabi,2023-10-24 00:00:00,2024-02-05 00:00:00,1570.6,6985.6,H
832,107,cotton,kharif,2025-07-15 00:00:00,2025-11-08 00:00:00,1819.9,16974.3,H
833,325,wheat,rabi,2025-10-15 00:00:00,,3077.7,,A
834,302,cotton,kharif,2024-06-19 00:00:00,2024-11-03 00:00:00,1995.0,7595.9,H
835,399,cotton,kharif,2023-07-25 00:00:00,2023-12-08 00:00:00,1854.7,23160.7,H
836,260,sunflower,summer,2026-03-09 00:00:00,2026-07-06 00:00:00,1109.6,1721.5,H
837,159,sunflower,rabi,2024-11-01 00:00:00,2025-03-01 00:00:00,1341.6,19942.7,H
838,92,wheat,rabi,2026-11-04 00:00:00,,2953.5,,P
839,352,chickpea,rabi,2024-10-25 00:00:00,2025-02-16 00:00:00,1279.6,9596.2,H
840,272,sunflower,rabi,2026-11-20 00:00:00,,1225.6,,P
841,80,groundnut,kharif,2024-07-26 00:00:00,2024-11-23 00:00:00,1769.1,5246.0,H
842,265,sunflower,summer,2026-03-08 00:00:00,2026-06-17 00:00:00,1189.9,16976.4,H
843,75,sugarcane,kharif,2026-07-27 00:00:00,,73679.1,,P
844,158,jowar,rabi,2025-10-25 00:00:00,2026-02-27 00:00:00,2079.8,2474.6,H
845,72,sunflower,summer,2023-02-07 00:00:00,2023-05-19 00:00:00,1126.1,17213.5,H
846,405,jowar,rabi,2025-10-26 00:00:00,2026-02-16 00:00:00,2484.6,3298.5,H
847,39,cotton,kharif,2024-07-24 00:00:00,2024-12-18 00:00:00,1783.7,1343.5,H
848,338,jowar,rabi,2024-11-20 00:00:00,2025-04-06 00:00:00,2310.0,20996.0,H
849,142,chickpea,rabi,2025-11-04 00:00:00,2026-03-14 00:00:00,1246.4,19005.8,H
850,397,jowar,rabi,2024-11-19 00:00:00,2025-03-11 00:00:00,2444.5,11265.0,H
851,280,sugarcane,kharif,2026-06-05 00:00:00,,84315.8,,P
852,446,groundnut,summer,2025-02-06 00:00:00,2025-05-22 00:00:00,1584.8,3045.6,H
853,347,sugarcane,kharif,2025-06-05 00:00:00,2025-09-30 00:00:00,81328.4,1549054.2,H
854,409,paddy,kharif,2025-07-01 00:00:00,2025-11-24 00:00:00,4120.9,7117.4,F
855,409,groundnut,summer,2024-03-21 00:00:00,2024-06-18 00:00:00,1712.5,24815.4,H
856,400,wheat,rabi,2025-10-19 00:00:00,2026-02-25 00:00:00,3202.3,3288.6,H
857,393,jowar,rabi,2025-11-24 00:00:00,,2508.3,,A
858,332,onion,rabi,2025-11-01 00:00:00,2026-03-06 00:00:00,16358.7,16368.4,F
859,10,paddy,kharif,2024-07-05 00:00:00,2024-11-08 00:00:00,4648.0,54144.8,H
860,273,sunflower,rabi,2025-11-23 00:00:00,2026-04-08 00:00:00,1074.9,3403.5,H
861,93,wheat,rabi,2025-10-25 00:00:00,2026-02-10 00:00:00,3137.3,12073.6,H
862,162,cotton,kharif,2024-07-06 00:00:00,2024-11-20 00:00:00,2065.1,1275.3,H
863,396,groundnut,kharif,2024-07-04 00:00:00,2024-12-14 00:00:00,1815.0,1318.4,F
864,438,cotton,kharif,2023-07-15 00:00:00,2023-11-27 00:00:00,1637.3,1978.0,H
865,64,wheat,rabi,2025-10-06 00:00:00,2026-03-03 00:00:00,2830.0,4078.4,H
866,184,groundnut,summer,2024-02-03 00:00:00,2024-05-30 00:00:00,1532.7,13436.3,H
867,234,paddy,kharif,2025-07-13 00:00:00,2025-12-24 00:00:00,3696.1,31805.9,H
868,34,jowar,rabi,2024-10-21 00:00:00,2025-03-11 00:00:00,2623.3,30937.1,H
869,141,groundnut,kharif,2024-06-06 00:00:00,2024-10-30 00:00:00,1364.5,1895.9,H
870,241,paddy,kharif,2025-06-28 00:00:00,2025-12-02 00:00:00,4402.8,61636.0,H
871,81,jowar,rabi,2024-10-24 00:00:00,2025-03-15 00:00:00,2170.8,7835.3,H
872,84,paddy,rabi,2024-11-13 00:00:00,2025-04-02 00:00:00,4040.2,45232.0,H
873,15,paddy,rabi,2023-11-02 00:00:00,2024-03-28 00:00:00,4668.8,47718.6,H
874,194,onion,kharif,2024-06-01 00:00:00,,17906.5,,A
875,34,wheat,rabi,2025-11-28 00:00:00,2026-04-11 00:00:00,3044.6,57797.6,H
876,1,sugarcane,kharif,2025-07-05 00:00:00,2025-11-12 00:00:00,81659.2,129413.2,H
877,367,wheat,rabi,2025-10-05 00:00:00,2026-01-27 00:00:00,3113.7,10360.5,H
878,338,wheat,rabi,2026-11-10 00:00:00,,2732.9,,P
879,116,sugarcane,kharif,2026-07-11 00:00:00,,89090.6,,P
880,343,onion,rabi,2024-11-14 00:00:00,2025-03-17 00:00:00,16773.8,322648.0,H
